id,name,full_name,city,logo,state_code,org_id,org_season_id,event_id
3387,Parkland Soccer Club,Parkland Soccer Club,Coral Springs,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Bailey_Dillard_d7dfc39301054df98d611444adb0a6e9_PSC_Logo.jpg,FL,12,61,3167
186,Pateadores,Pateadores,Costa Mesa ,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/EGSL_North_102a9c1648764e829af703d2095cff34_patslogo.png,CA,12,61,3177
79,Penn Fusion SA,Penn Fusion SA,West Chester,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/_09495b37f6d74e29bd78fa7add3643f7_Penn_Fusio.jpg,PA,12,61,3182
3405,Pipeline SC,Pipeline SC,Baldwin,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Alex_Hahn_515a498066a64229bb13561564401354_PIPELINE_LOGO copy.jpg,MD,12,61,3182
538,Pittsburgh Riverhounds,Pittsburgh Riverhounds,Pittsburgh,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Colby_Corcoran_ea3f6f671efa439b8444c62fd377c8e7_2018PGHLOG.png,PA,12,61,3175
3054,Placer United Soccer...,Placer United Soccer Club,Rocklin,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Fernando_Pincay_39ede3b29dd345bc872e3a988866117a_logo.png,CA,12,61,3173
1940,Potomac Soccer Assoc...,Potomac Soccer Association,Germantown,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Jhovany_Hernandez_1c6950566588402682b670be54691c44_IMG_9534.png,MD,12,61,3182
2335,Pride Soccer Club,Pride Soccer Club,Colorado Springs,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Griffin_Welch_bdf353b3e1c14d0ba9afc909609fa25d_Pride_SC_L.png,CO,12,61,3171
81,Real Colorado,Real Colorado,Centennial,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/test_data_2875e32909454afcba2ebdd9eff22103_RealColora.jpg,CO,12,61,3171
300,Rebels SC,Rebels SC,Chula Vista,https://s3.amazonaws.com/images.totalglobalsports.com/Rebels.png,CA,12,61,3177
417,Richmond United,Richmond United,Glen Allen,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Kennedy_Maldonado_2c4d66cd62b04dd18f07564091a189d3_Richmond_U.png,VA,12,61,3169
1772,RISE SC,RISE SC,Houston,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Kim_Spaeth_2e84f37bc85f4042a6719de7e0c0ea73_Rise_SC_Lo.png,TX,12,61,3178
2955,River Islands Surf,River Islands Surf,Lathrop,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Vivien_Lara_d89f4b73e89f48ab940cbb222732f0ea_RiverIslan.png,CA,12,61,3173
2017,Rockford Raptors FC,Rockford Raptors FC,Loves park,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImage/thumbimage (1)45DD2018094545.jpe,IL,12,61,3170
2519,San Antonio City SC,San Antonio City SC,San Antonio,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Ethan_Kassa_7cdb062bdef64157b26a9388986b2a92_2004logone.png,TX,12,61,3178
4304,San Antonio FC,San Antonio FC,San Antonio,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerImage/Kory_Patterson_f999802761614356bb87050647e84454.png,TX,12,61,3178
87,San Diego Surf,San Diego Surf,San Diego,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerImage/_a7f6cc7dd0b746678ccc847ddbb7d25a.jpg,CA,12,61,3177
1040,San Francisco Elite ...,San Francisco Elite Academy,San Francisco,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Elizabeth_Contreras_bae9e1e8b1b343b0a6443149d7ae9699_sfea.png,CA,12,61,3173
88,San Juan SC,San Juan SC,Rancho Cordova,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/_bc7497442e354fd1889e34cd0b736cbf_ECNLLogoTe.jpg,CA,12,61,3173
