id,name,full_name,city,logo,state_code,org_id,org_season_id,event_id
2152,Frisco Fusion,Frisco Fusion,Frisco,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/ivan_escalante_fee6d64aae5a47edb738e3cf8c50f6de_Frisco_Fusion_TGS.png,TX,21,66,3267
431,FSA FC,FSA FC,Farmington,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/FSAFC.png,CT,21,66,3265
1255,GLSA,GLSA,Libertyville,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Devyn_Arlasky_e087b72127854cee89ad0ba1d5c4d350_2020_FC_19.jpg,IL,21,66,3337
4008,GTFC Impact,GTFC Impact,Perrysburg,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Megan_Neumann_c5a54286810144058ef67b28f71dff93_Unknown.png,OH,21,66,3211
46,HEX FC,HEX FC,Perkasie,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Vickie_Sochocki_8a9225c6728b46f4a0fcbd466301638a_transparen.png,PA,21,66,3266
3861,HPSA Scots,HPSA Scots,Dallas,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Asher_Saven_16b69deeb4594852a8c168328512f49a_HPSA_new.jpg,TX,21,66,3267
2257,Indiana Elite FC ,Indiana Elite FC ,CROWN POINT,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Ronaldo_Varela_3816fe1ac4a34b5ab6bf5c30541f0a26_Ronaldo_Va.png,IN,21,66,3337
436,Indy Eleven Academy,Indy Eleven Academy,Westfield,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Madison_Henry_beffc9f6675b4f7a928cdb761acaf834_Middle_Pha.png,IN,21,66,3211
58,Internationals SC,Internationals SC,Medina,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/ii_ii_584c08d490b04a789bf33f03d4a904bc_Internatio.png,OH,21,66,3211
3694,Kernow Storm FC,Kernow Storm FC,Waxahachie,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/98d1e769cfe14ece99dcc630caf5e7f5_Kernow_TGS.png,TX,21,66,3267
3491,Kings Hammer SC,Kings Hammer SC,Covington,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Amelie_Araya_519c51d381f1471886b8916212d6d6dd_Lion head image .png,KY,21,66,3211
451,Lehigh Valley United...,Lehigh Valley United Rush ,Allentown,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Jonathan (Kiwi)_Canales_69982ab330c24ae4b176f98df27fcc70_LVU_RUSH_2.png,PA,21,66,3286
3288,Long Island Slammers,Long Island Slammers,Smithtown,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerImage/Matthew_Porchas_cecf58bca944434780cf3ad6e3427a16.jpeg,NY,21,66,3286
518,Manhattan Soccer Club,Manhattan Soccer Club,New York,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/George_Maisterra_4caa7c71839a49afbbf7d406e69c4d3f_Manhattan_.png,NY,21,66,3286
4458,Manta United Soccer ...,Manta United Soccer Club,North Rovalton,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerImage/Shawn_Ascher_d178f64ad9244b6d8ebeb8338e7edaf3.png,OH,21,66,3211
419,Maryland United FC,Maryland United FC,Crofton,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Deonyra_Mitchell_4db3a963b3834d0e9943388633e2b542_marylandun.png,MD,21,66,3266
64,Match Fit Academy,Match Fit Academy,Denville,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/Match-Fit-Academy.jpg,NJ,21,66,3266
3650,Mercury ,Mercury ,Cincinnati,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Rob_Harrison_95759d5d0d7e4b11af2b7d89d5ae92d7_mercury.jpg,OH,21,66,3211
2359,Michigan Hawks,Michigan Hawks,Plymouth,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Armand_Echeverria_58f4afa6a9254bada8f0e4fcb5ad934a_Hawks Logo.png,MI,21,66,3211
4297,New England Surf,New England Surf,Natick,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Cassandra_Villanueva_ceda5cfc33d141daaa1162207758be79_NewEngland.png,MA,21,66,3286
1409,New York Surf SC,New York Surf SC,NY,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Christopher_Waites_7adcc00994d94533a89d0409b25cc175_NewYorkSur.png,NY,21,66,3286
422,Next Level Soccer Ac...,Next Level Soccer Academy (NLSA),Pennington,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Kylie_Sullivan_3cb543d598114cd99018ad197226b990_download.png,NJ,21,66,3286
344,NJ Crush FC,NJ Crush FC,Franklin Lakes,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Raul_Saldana_0c0d05f14ae14266b2bbeae4fd3bf8e7_njc_new_lo.png,NJ,21,66,3286
4575,North FC,North FC,Avon Lake,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Ricardo_Flores_96fb84228f5a40e281dabbd3e2bdc048_62B45EB090.png,OH,21,66,3211
3717,NTX Celtic FC ,NTX Celtic FC ,Corinth ,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/JUAN_VILLASENOR_1b9862d8c8c74d05ae6e0a2e64dd8baf_NTX_Celtic.jpg,TX,21,66,3267
4038,NWI Lions United,NWI Lions United,Crown Point,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerImage/James_Bond_991a187e803947a7a07aaf8093cfd6b0.jpg,IN,21,66,3337
75,Ohio Elite Soccer Ac...,Ohio Elite Soccer Academy,Cincinnati,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/92b5e54e58e945cd9c61bcd960f81512_Ohio_Elite.png,OH,21,66,3211
4006,Ohio Galaxies FC,Ohio Galaxies FC,Alpha,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerImage/James_Bond_5dee07591fa34e01af81b82269997ee2.jpeg,OH,21,66,3211
437,Ohio Premier,Ohio Premier,Dublin,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Ayleen_Guzman_288f013cd1e74ccea4834f610c4894fa_OPSC2022Fu.png,OH,21,66,3211
2134,Oklahoma Celtic Foot...,Oklahoma Celtic Football Club,Norman,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Cyleah_Tieken_cb2e554936ea4211ab78df5c2e48a18f_IMG_4854.jpeg,OK,21,66,3267
2133,Oklahoma Energy FC,Oklahoma Energy FC,Edmond,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerImage/Gloria_Hinson_b33b298b6bae4a8e899f16103a8374bd.jpeg,OK,21,66,3267
3075,Pacesetter Soccer Club,Pacesetter Soccer Club,Toledo ,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Alexis_Rampolla_9b59adc1cbc2413c983b145d8e1cce01_PSCLogo202.png,OH,21,66,3211
78,PDA,PDA,Somerset,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/PDA.jpg,NJ,21,66,3266
2357,PDA Blue,PDA Blue,Somerset,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/PDA.jpg,NJ,21,66,3266
